run_key,campaign,method_id,method_display_vi,family,scenario,ratio,variant,garbage_rate,sql_structure_rate,unique_rate,normalized_unique_rate,dominant_payload_share,normalized_dominant_payload_share,family_motif_coverage,family_motif_hit_rate,eligible_requests,blocked_requests,not_blocked_requests,not_sent_too_long,waf_not_blocked_rate,quality_metrics_path,quality_metrics_sha256
phase2b_ratio_search_medium|smote|union|D|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,D,full,BASE,0.0,1.0,0.832,0.832,0.01,0.01,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/D/Rfull/BASE/quality_metrics.json,1959e16968a7bc746037ea49a113da5634c68df3d6ecc8dea533f8c8dfdb98be
phase2b_ratio_search_medium|smote|union|F|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,100,BASE,0.0,1.0,0.29,0.29,0.02,0.02,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R100/BASE/quality_metrics.json,12027fd51dc2529a786b87fbfb360b72fb789c0aad08792c1b76b62cdc56fddd
phase2b_ratio_search_medium|smote|union|F|R10|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,10,BASE,0.0,1.0,0.848,0.848,0.008,0.008,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R10/BASE/quality_metrics.json,ab05b86ec00ba39fe0cb9ba0f1bee5112bc6ce4757396270a675a046f4caf7db
phase2b_ratio_search_medium|smote|union|F|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,200,BASE,0.0,1.0,0.152,0.152,0.024,0.024,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R200/BASE/quality_metrics.json,04992e08590c30dc67cddaba1e43e9b35126db14988c54e6620dc23ac026b7bf
phase2b_ratio_search_medium|smote|union|F|R20|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,20,BASE,0.0,1.0,0.704,0.704,0.012,0.012,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R20/BASE/quality_metrics.json,16132b989eb9537cea4973471d66ceaff87f73ecd8b7fb13000f5e863c81db4f
phase2b_ratio_search_medium|smote|union|F|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,500,BASE,0.0,1.0,0.062,0.062,0.06,0.06,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R500/BASE/quality_metrics.json,69c2643af0aca471835dffa09d113582ba174c892bb34c4bfe02516c0b616879
phase2b_ratio_search_medium|smote|union|F|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,50,BASE,0.0,1.0,0.47,0.47,0.018,0.018,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R50/BASE/quality_metrics.json,1e2a79db648c69897bb110e3996486ad16fe5eaadb6690a8c01fc24eb2045bce
phase2b_ratio_search_medium|smote|union|F|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,F,full,BASE,0.0,1.0,0.832,0.832,0.01,0.01,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/F/Rfull/BASE/quality_metrics.json,4f17e75300a3ff24759a85d109da0e9f525fa6272b1bab2683b1c09d3114647c
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V1,0.958,0.042,0.92,0.878,0.044,0.044,0.0,0.0,1000,4,996,0,0.996,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V1/quality_metrics.json,d0226dcfc66235a719dc8efbde3a3019e3636dc9bbd2a50fec9eff645d276c78
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V2,0.551307847082495,0.448692152917505,0.9336016096579477,0.9275653923541247,0.04627766599597585,0.05030181086519115,0.75,0.2575452716297787,1000,462,538,0,0.538,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V2/quality_metrics.json,441058e86875cb7e3d5e7e27a2e318a7b9a81721a0fdc51ee155443250eb130e
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V3,0.014000000000000012,0.986,0.14,0.14,0.15,0.15,0.5,0.982,1000,996,4,0,0.004,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V3/quality_metrics.json,126ecc1de302726a59b0b6e8065c56521bd7cce6c826bda241517b901b24a537
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V4,0.5010020040080161,0.49899799599198397,0.9679358717434869,0.9679358717434869,0.02404809619238477,0.02404809619238477,0.5,0.1623246492985972,1000,52,948,0,0.948,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V4/quality_metrics.json,4dd967c9dc6074e6df3300aad53d2baccd8edf9ce9866e4fc6bf17bd5171d68a
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V5,0.238,0.762,0.974,0.974,0.012,0.012,0.5,0.508,1000,650,350,0,0.35,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V5/quality_metrics.json,b8338deb8ef3b5a118499884e1ccca41fd2f0a42f444dee679a3b2b589d62b35
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V6,0.5381526104417671,0.46184738955823296,0.9819277108433735,0.9819277108433735,0.014056224899598393,0.014056224899598393,0.5,0.3755020080321285,1000,100,900,0,0.9,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V6/quality_metrics.json,8ddc98d639d864db1f29ef385908f4fe2d48ab84c660fc000c5960aaea3eabcd
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V7,0.41200000000000003,0.588,1.0,1.0,0.002,0.002,0.25,0.364,1000,68,932,0,0.932,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V7/quality_metrics.json,9857dbaf40a19779d086b0529c82598e70ab78707c7343f403bc584e5f7a4b51
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,D,200,V8,0.32530120481927716,0.6746987951807228,0.9738955823293173,0.9718875502008032,0.012048192771084338,0.012048192771084338,0.75,0.43373493975903615,1000,608,392,0,0.392,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/D/R200/V8/quality_metrics.json,f2cef9756912efa72d5a8c8a363874c3f6f653e0e4dda5380e454a205563be52
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V1,0.922,0.078,0.886,0.862,0.058,0.058,0.25,0.004,1000,2,998,0,0.998,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V1/quality_metrics.json,fd427335ff64914a76e4cd2f979683208c5e3d203c291cb06490d4916b8d16f3
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V2,0.61,0.39,0.964,0.96,0.01,0.012,0.5,0.218,1000,452,548,0,0.548,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V2/quality_metrics.json,ff3aed7cacfb8ca14e4dc2365dcc6f225c947d5533d974c12332b842daaa4a84
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V3,0.020000000000000018,0.98,0.08,0.08,0.172,0.172,0.5,0.98,1000,996,4,0,0.004,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V3/quality_metrics.json,602915376fd2b398a2cc2b976f628697a26da6800bf2f45e41eab5bd16db26f1
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V4,0.56312625250501,0.43687374749499,0.9218436873747495,0.9218436873747495,0.04609218436873747,0.04609218436873747,0.5,0.3667334669338677,1000,102,898,0,0.898,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V4/quality_metrics.json,13af7d031e25bf7d9ce82ae5e5ba46cec964420fa74ddd4bc64f801329c429c4
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V5,0.3046092184368737,0.6953907815631263,0.9879759519038076,0.9859719438877755,0.004008016032064128,0.004008016032064128,0.75,0.5070140280561122,1000,622,378,0,0.378,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V5/quality_metrics.json,7a2da6822c79dc9b1278258178e363c59b67f62c6e5e8f3d03f119573942b7d4
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V6,0.821285140562249,0.178714859437751,0.9819277108433735,0.9799196787148594,0.010040160642570281,0.010040160642570281,0.5,0.11847389558232932,1000,80,920,0,0.92,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V6/quality_metrics.json,330be9262e10ad1c06f39dd21a358912cf79e8fab9500197f1f7adba741dfaa5
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V7,0.46199999999999997,0.538,1.0,1.0,0.002,0.002,0.25,0.078,1000,56,944,0,0.944,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V7/quality_metrics.json,924302b15889e03878a6cac582ec7febaef4d4cbb25eb5de070d9172f68d5882
phase3_seqgan_improved_test_medium|seqgan_improved|boolean|E|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,boolean,E,200,V8,0.29800000000000004,0.702,0.956,0.952,0.024,0.024,0.75,0.542,1000,610,390,0,0.39,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/boolean/E/R200/V8/quality_metrics.json,8651733fa8f4bbaa0e5efade952f883005e54d5ec5b2059883ac00259116e9e7
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V1,0.95,0.05,1.0,0.994,0.002,0.008,0.0,0.0,1000,6,994,0,0.994,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V1/quality_metrics.json,62d7dc89b89849be5df17f39ab81f1bc2634a652fa85d3c66d3cdec9c39db797
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V2,0.28400000000000003,0.716,0.998,0.994,0.004,0.006,0.25,0.064,1000,294,706,0,0.706,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V2/quality_metrics.json,bb8667d955ba86071cdba4eebd61f74e5321355c86fb09646c41a37bbb692924
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V3,0.238,0.762,0.996,0.996,0.006,0.006,0.25,0.346,1000,722,278,0,0.278,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V3/quality_metrics.json,82ad411dac69dffcfeaa85e76c43fd5df7816a9d940367f9c059cb4ae769f6df
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V4,0.7374749498997997,0.2625250501002004,1.0,1.0,0.002004008016032064,0.002004008016032064,0.0,0.0,1000,24,976,0,0.976,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V4/quality_metrics.json,91695dde6ea57be76ad4b45cc54fdde6f27960e616ea9e12b30a0532ef17def4
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V5,0.19839679358717432,0.8016032064128257,1.0,1.0,0.002004008016032064,0.002004008016032064,0.25,0.3226452905811623,1000,464,536,0,0.536,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V5/quality_metrics.json,bd7a460797345b6acc07a37ca89960445d41b67b4ef7397e68c46b89ba4cf3e5
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V6,0.7228915662650602,0.27710843373493976,1.0,1.0,0.002008032128514056,0.002008032128514056,0.0,0.0,1000,22,978,0,0.978,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V6/quality_metrics.json,471fd399543e274248f8be9b6acdc4a0daba867def5042f1e8db992f05188b74
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V7,0.864,0.136,0.946,0.83,0.01,0.076,0.0,0.0,1000,8,992,0,0.992,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V7/quality_metrics.json,3a884d85fee74043df04d73f0f414d505375615d45b3d5fd6516f3d10968db55
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,B,200,V8,0.006000000000000005,0.994,1.0,1.0,0.002,0.002,0.375,0.682,1000,810,190,0,0.19,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V8/quality_metrics.json,048c81b40336971b8922abdfbc669338b9200d94492669edcdca372c672b4ebb
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V1,0.938,0.062,1.0,0.952,0.002,0.012,0.0,0.0,1000,6,994,0,0.994,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V1/quality_metrics.json,ee25938b9ba3a0f302a7bc73bf586e70c7e24fe98c6cd91e9883bf8e4f750b36
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V2,0.5840000000000001,0.416,0.982,0.974,0.006,0.008,0.625,0.23,1000,526,474,0,0.474,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V2/quality_metrics.json,23d48073ed033e713129fbd6654033a99c0e575f2bd63c256826e2503cdb5ff0
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V3,0.02400000000000002,0.976,0.078,0.078,0.168,0.168,0.375,0.684,1000,996,4,0,0.004,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V3/quality_metrics.json,76049173a260532fa16ee617fb24ace6acc7dc90cfdca61a4d4168b6b0efb0ed
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V4,0.926,0.074,1.0,1.0,0.002,0.002,0.0,0.0,1000,112,888,0,0.888,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V4/quality_metrics.json,26c60d69124e1e91001a62729f6ac5ee5072d738ac4ad2f38bf006cd37ace1be
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V5,0.19999999999999996,0.8,0.994,0.994,0.004,0.004,0.5,0.512,1000,716,284,0,0.284,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V5/quality_metrics.json,70ac00f0affafc4adae7ba30e3942e4f84fa90b74613170b26bff927fe894109
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V6,0.8496993987975952,0.15030060120240482,1.0,1.0,0.002004008016032064,0.002004008016032064,0.0,0.0,1000,88,912,0,0.912,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V6/quality_metrics.json,80b407396dc0c15d65ec27948828f47a94bdf59dd773d5e373a42e0777c0e95a
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V7,0.91,0.09,0.982,0.85,0.006,0.036,0.0,0.0,1000,12,988,0,0.988,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V7/quality_metrics.json,cc00435cd66c1ade39d6354d4f5f888f26e68a1b6394fec94d3a33d093f7ea14
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,error,D,200,V8,0.15400000000000003,0.846,0.994,0.992,0.006,0.006,0.625,0.394,1000,808,192,0,0.192,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V8/quality_metrics.json,e3029f07ff26f91ea85905d7b8726bab85249923eb51ab239a1c4cf7034c5fd4
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V1,0.9679358717434869,0.03206412825651302,0.9979959919839679,0.9298597194388778,0.004008016032064128,0.01603206412825651,0.0,0.0,1000,8,992,0,0.992,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V1/quality_metrics.json,407a99b09e7098e7933ecd06c504cc4ecd5e70e37abc7816831462b0e9989735
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V2,0.30020283975659234,0.6997971602434077,0.9878296146044625,0.9797160243407708,0.008113590263691683,0.008113590263691683,0.8,0.37322515212981744,1000,486,514,0,0.514,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V2/quality_metrics.json,781659f193363d9b33fd9a130e76d7d570ff66b242b848ed0c9461bafa4c1c90
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V3,0.426829268292683,0.573170731707317,0.6747967479674797,0.6138211382113821,0.07317073170731707,0.07520325203252033,0.8,0.44308943089430897,1000,508,492,0,0.492,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V3/quality_metrics.json,c951a76c7e0ece5441894581fcba9082ef1077e4f0ab92f3bceb9e539e97dd3a
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V4,0.702,0.298,0.972,0.966,0.01,0.01,0.2,0.052,1000,136,864,0,0.864,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V4/quality_metrics.json,9d0c7d435ca7c8ad91781e903051d1a0f02abefcf3440b2e8e9c146fdda86ef7
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V5,0.23895582329317266,0.7610441767068273,0.9899598393574297,0.9879518072289156,0.008032128514056224,0.008032128514056224,0.8,0.3493975903614458,1000,436,564,0,0.564,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V5/quality_metrics.json,c16d7f16fd09622ad3e7609337a540462c6b00fb0c6cd8e6d3a8b24a2d90b60b
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V6,0.44199999999999995,0.558,0.992,0.99,0.004,0.004,0.0,0.0,1000,62,938,0,0.938,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V6/quality_metrics.json,869ccc57aec6b5b93b85c81bebcb45b077ab52640711b6549559c9a372f2961c
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V7,0.8273092369477911,0.17269076305220885,1.0,0.9979919678714859,0.002008032128514056,0.004016064257028112,0.2,0.01606425702811245,1000,64,936,0,0.936,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V7/quality_metrics.json,617cd485aa34af8bfda04a1b7c4eb14c42b9ce5affe39fc9f9b82b5ae9c88096
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,A,200,V8,0.0881763527054108,0.9118236472945892,1.0,0.9959919839679359,0.002004008016032064,0.004008016032064128,0.8,0.49298597194388777,1000,576,424,0,0.424,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V8/quality_metrics.json,b52c3dd62fb8cc87a6693df1cc105478688db0ad982afa91d5586f25638a18d2
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V1,0.938,0.062,1.0,0.968,0.002,0.018,0.0,0.0,1000,4,996,0,0.996,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V1/quality_metrics.json,bb056e8800e8f497250df024d4ba87988c48342c3fe76eef5618f6f78ec4bde9
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V2,0.5392354124748491,0.4607645875251509,0.9879275653923542,0.9778672032193159,0.006036217303822937,0.008048289738430584,0.8,0.2414486921529175,1000,390,610,0,0.61,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V2/quality_metrics.json,d88b2dc753e75b11d81030fe5d147f22144d550fdb5078d92578d37701331be2
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V3,0.358148893360161,0.641851106639839,0.9195171026156942,0.9175050301810865,0.04225352112676056,0.04225352112676056,0.8,0.2595573440643863,1000,484,516,0,0.516,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V3/quality_metrics.json,97df9024febd1d76f91e832f14d9f3e4dd165b12a7fcc5daae0ac6cc77cbde4a
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V4,0.626,0.374,0.996,0.99,0.006,0.008,0.2,0.03,1000,52,948,0,0.948,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V4/quality_metrics.json,1bf9b5236bfe4e994a3ec19952adfbb3c93cf2b15be9127fabbce301171b35e3
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V5,0.21042084168336672,0.7895791583166333,0.9939879759519038,0.9939879759519038,0.006012024048096192,0.006012024048096192,0.8,0.23446893787575152,1000,408,592,0,0.592,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V5/quality_metrics.json,606ea9e5e7aebd07bb05e7db5d9c9948368b6a941b5422624a5f0560a928c9da
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V6,0.74,0.26,0.996,0.996,0.006,0.006,0.2,0.028,1000,72,928,0,0.928,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V6/quality_metrics.json,d210c3dd74575968a3efeb11bba01873577c42c1ecf2c2ea6716fb3f08e61b0d
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V7,0.898,0.102,0.998,0.958,0.004,0.012,0.0,0.0,1000,20,980,0,0.98,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V7/quality_metrics.json,476bc66bdaadcb03ae01a885bcfcb18b702730befbe04ad091644d8ba6622901
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,time,D,200,V8,0.22244488977955912,0.7775551102204409,0.9979959919839679,0.9979959919839679,0.004008016032064128,0.004008016032064128,0.8,0.3527054108216433,1000,562,438,0,0.438,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V8/quality_metrics.json,164b5115129ccba05b313f9011af39ec35d249913309c438e651e8be26839c3d
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V1,0.92,0.08,1.0,0.99,0.002,0.006,0.0,0.0,1000,14,986,0,0.986,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V1/quality_metrics.json,8b3a14261d3e498ed8fe0271727cf785a57a990724e637881f6b6e5796ee745e
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V2,0.11399999999999999,0.886,0.998,0.998,0.004,0.004,1.0,0.606,1000,588,412,0,0.412,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V2/quality_metrics.json,03d88b38f4d95455c93606de75c151f65b67dc931b185d43613f09fb732506cb
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V3,0.0,1.0,0.15,0.112,0.278,0.278,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V3/quality_metrics.json,fc8f3621786eb344adf603e2baaed63e456d6509644c63a052489fbb0d5f6e89
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V4,0.358,0.642,0.962,0.96,0.03,0.03,0.75,0.318,1000,462,538,0,0.538,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V4/quality_metrics.json,9d678d6a5dbc86c5096a518804004616b216cf8698170b191758acbed3cd535a
