probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
4843,2419,POST,"select count  (  *  )   from generate_series  (  1,5000000  )   and '%'  =  '",http://127.0.0.1:18080/,403,True,blocked,True,23,9.505,1,,920350|942100|949110,178456921935.669181,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921935.669181
4844,4782,GET,", if is_srvrolemember  (  'sysadmin'  )   > 0 waitfor delay '0:0:2' --",http://127.0.0.1:18080/?payload=%2C+if+is_srvrolemember++%28++%27sysadmin%27++%29+++%3E+0+waitfor+delay+%270%3A0%3A2%27+--,403,True,blocked,True,122,9.676,1,,920350|942280|949110,178456921921.586949,"[""Host header is a numeric IP address"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921921.586949
4845,4782,POST,", if is_srvrolemember  (  'sysadmin'  )   > 0 waitfor delay '0:0:2' --",http://127.0.0.1:18080/,403,True,blocked,True,23,9.176,1,,920350|942280|949110,178456921926.857648,"[""Host header is a numeric IP address"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921926.857648
4846,3395,GET,"1""  )   or sleep  (  5  )   and   (  ""fiag"" like ""fiag",http://127.0.0.1:18080/?payload=1%22++%29+++or+sleep++%28++5++%29+++and+++%28++%22fiag%22+like+%22fiag,403,True,blocked,True,102,7.613,1,,920350|942100|942160|949110,178456921982.498371,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921982.498371
4847,3395,POST,"1""  )   or sleep  (  5  )   and   (  ""fiag"" like ""fiag",http://127.0.0.1:18080/,403,True,blocked,True,23,14.413,1,,920350|942100|942160|949110,178456921914.058946,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921914.058946
4848,4808,GET,"1'   )    )    as qzyp where 5081  =  5081 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",http://127.0.0.1:18080/?payload=1%27+++%29++++%29++++as+qzyp+where+5081++%3D++5081+or+2633++%3D++dbms_pipe.receive_message++%28++chr++%28++112++%29++%7C%7Cchr++%28++65++%29++%7C%7Cchr++%28++65++%29++%7C%7Cchr++%28++103++%29++%2C5++%29++--,403,True,blocked,True,238,18.955,1,,920350|933160|942100|949110,178456921925.642731,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921925.642731
4849,4808,POST,"1'   )    )    as qzyp where 5081  =  5081 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,18.233,1,,920350|933160|942100|949110,178456921990.025999,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921990.025999
4850,308,GET,"1   )    )    or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   5137  =  5137",http://127.0.0.1:18080/?payload=1+++%29++++%29++++or+++%28++select+9173+from++%28++select+count++%28++%2A++%29++%2Cconcat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++9173++%3D++9173%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2Cfloor++%28++rand++%28++0++%29++%2A2+++%29++++%29+++x+from+information_schema.character_sets+group+by+x++%29++a++%29+++and++++%28++++%28+++5137++%3D++5137,403,True,blocked,True,387,19.255,1,,920350|942100|942140|942151|942190|949110,178456921963.945548,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""SQL Injection Attack: SQL function name detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921963.945548
4851,308,POST,"1   )    )    or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   5137  =  5137",http://127.0.0.1:18080/,403,True,blocked,True,23,15.482,1,,920350|942100|942140|942151|942190|949110,178456921952.832341,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""SQL Injection Attack: SQL function name detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921952.832341
4852,551,GET,"1',  (  select   (  case when   (  5249  =  9648  )   then 1 else 1/  (  select 0  )   end   )    )   ",http://127.0.0.1:18080/?payload=1%27%2C++%28++select+++%28++case+when+++%28++5249++%3D++9648++%29+++then+1+else+1%2F++%28++select+0++%29+++end+++%29++++%29+++,403,True,blocked,True,158,16.109,1,,920350|942100|942230|949110,178456921958.228562,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921958.228562
4853,551,POST,"1',  (  select   (  case when   (  5249  =  9648  )   then 1 else 1/  (  select 0  )   end   )    )   ",http://127.0.0.1:18080/,403,True,blocked,True,23,15.814,1,,920350|942100|942230|949110,178456921925.963414,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921925.963414
4854,81,GET,"1,  (  case when 5514  =  9602 then 1 else null end  )  ",http://127.0.0.1:18080/?payload=1%2C++%28++case+when+5514++%3D++9602+then+1+else+null+end++%29++,403,True,blocked,True,96,8.686,1,,920350|942100|942230|949110,178456921988.903200,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921988.903200
4855,81,POST,"1,  (  case when 5514  =  9602 then 1 else null end  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,6.407,1,,920350|942100|942230|949110,178456921950.814516,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921950.814516
4856,5451,GET,"1'+  (  select pxsd where 2576  =  2576 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666   )    )   +'",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+pxsd+where+2576++%3D++2576+or+updatexml++%28++1808%2Cconcat++%28++0x2e%2C0x7171706a71%2C++%28++select+++%28++elt++%28++1808++%3D++1808%2C1+++%29++++%29+++++%29++%2C0x717a767a71++%29++%2C8666+++%29++++%29+++%2B%27,403,True,blocked,True,265,7.496,1,,920350|942100|942151|942360|949110,178456921988.491680,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921988.491680
4857,5451,POST,"1'+  (  select pxsd where 2576  =  2576 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666   )    )   +'",http://127.0.0.1:18080/,403,True,blocked,True,23,8.02,1,,920350|942100|942151|942360|949110,178456921924.662102,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921924.662102
4858,4288,GET,"1%"" or   (  select '",http://127.0.0.1:18080/?payload=1%25%22+or+++%28++select+%27,403,True,blocked,True,60,6.722,1,,920350|942100|949110,178456921995.714218,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921995.714218
4859,4288,POST,"1%"" or   (  select '",http://127.0.0.1:18080/,403,True,blocked,True,23,7.484,1,,920350|942100|949110,178456921993.035382,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921993.035382
4860,1630,GET,"1""   )    )    as ikuz where 7385  =  7385",http://127.0.0.1:18080/?payload=1%22+++%29++++%29++++as+ikuz+where+7385++%3D++7385,403,True,blocked,True,82,5.872,1,,920350|942100|949110,178456921931.492899,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921931.492899
4861,1630,POST,"1""   )    )    as ikuz where 7385  =  7385",http://127.0.0.1:18080/,403,True,blocked,True,23,6.125,1,,920350|942100|949110,178456921961.483473,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921961.483473
4862,2706,GET,1 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   -- icxn,http://127.0.0.1:18080/?payload=1+and+4386++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4386++%3D++4386++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++--+icxn,403,True,blocked,True,461,6.393,1,,920350|933160|942100|942230|949110,178456921990.455633,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921990.455633
4863,2706,POST,1 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   -- icxn,http://127.0.0.1:18080/,403,True,blocked,True,23,5.678,1,,920350|933160|942100|942230|949110,178456921979.831570,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921979.831570
4864,3400,GET,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://127.0.0.1:18080/?payload=++%28++select+++%28++case+when+++%28++1938++%3D++1938++%29+++then+dbms_pipe.receive_message++%28++chr++%28++118++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++76++%29++%2C5++%29+++else+1938+end++%29+++from+dual++%29++,403,True,blocked,True,276,8.528,1,,920350|933160|942100|942230|949110,178456921997.470521,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921997.470521
4865,3400,POST,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,10.662,1,,920350|933160|942100|942230|949110,178456921972.713488,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921972.713488
4866,1741,GET,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,http://127.0.0.1:18080/?payload=1%27+in+boolean+mode++%29+++or+4240++%3D++++%28++select+4240+from+pg_sleep++%28++5+++%29++++%29+++--,403,True,blocked,True,132,12.119,1,,920350|942100|942151|942160|949110,178456921958.262503,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921958.262503
4867,1741,POST,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,http://127.0.0.1:18080/,403,True,blocked,True,23,12.202,1,,920350|942100|942151|942160|949110,178456921999.868112,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921999.868112
4868,895,GET,"1   )    )     )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",http://127.0.0.1:18080/?payload=1+++%29++++%29+++++%29+++and+elt++%28++3114++%3D++3114%2Csleep++%28++5+++%29++++%29+++%23,403,True,blocked,True,121,14.492,1,,920350|942100|942160|949110,178456921933.441488,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921933.441488
4869,895,POST,"1   )    )     )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",http://127.0.0.1:18080/,403,True,blocked,True,23,12.587,1,,920350|942100|942160|949110,178456921969.361786,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921969.361786
