probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error
8506,874,GET,"1'  )   as hlbq where 2347  =  2347 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://localhost:18080/?payload=1%27++%29+++as+hlbq+where+2347++%3D++2347+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,507,5.942,1,
8507,874,POST,"1'  )   as hlbq where 2347  =  2347 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://localhost:18080/,403,True,blocked,True,23,6.084,1,
8508,444,GET,1'+  (  select 'jtvq' where 8288  =  8288 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,http://localhost:18080/?payload=1%27%2B++%28++select+%27jtvq%27+where+8288++%3D++8288+and+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++gcrr++%29++%23,403,True,blocked,True,183,6.138,1,
8509,444,POST,1'+  (  select 'jtvq' where 8288  =  8288 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,http://localhost:18080/,403,True,blocked,True,23,5.992,1,
8510,3034,GET,1 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   -- icxn,http://localhost:18080/?payload=1+and+4386++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4386++%3D++4386++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++--+icxn,403,True,blocked,True,461,5.653,1,
8511,3034,POST,1 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   -- icxn,http://localhost:18080/,403,True,blocked,True,23,8.427,1,
8512,6097,GET,"1' where 6953  =  6953 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",http://localhost:18080/?payload=1%27+where+6953++%3D++6953+or+2367++%3D++++%28++select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4++%29++--,403,True,blocked,True,211,7.08,1,
8513,6097,POST,"1' where 6953  =  6953 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",http://localhost:18080/,403,True,blocked,True,23,5.841,1,
8514,3284,GET,"1"" where 1618  =  1618 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%22+where+1618++%3D++1618+or+8156++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,166,5.241,1,
8515,3284,POST,"1"" where 1618  =  1618 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/,403,True,blocked,True,23,6.42,1,
8516,3258,GET,"1   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  7484  =  7484",http://localhost:18080/?payload=1+++%29++++%29+++++%29+++and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++7484++%3D++7484,403,True,blocked,True,327,6.598,1,
8517,3258,POST,"1   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  7484  =  7484",http://localhost:18080/,403,True,blocked,True,23,8.601,1,
8518,3928,GET,"1"" and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",http://localhost:18080/?payload=1%22+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++,403,True,blocked,True,468,10.17,1,
8519,3928,POST,"1"" and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",http://localhost:18080/,403,True,blocked,True,23,10.696,1,
8520,213,GET,"1 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  -- dtha",http://localhost:18080/?payload=1+procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29++--+dtha,403,True,blocked,True,262,10.076,1,
8521,213,POST,"1 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  -- dtha",http://localhost:18080/,403,True,blocked,True,23,8.937,1,
8522,932,GET,"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull--,403,True,blocked,True,125,8.865,1,
8523,932,POST,"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",http://localhost:18080/,403,True,blocked,True,23,7.478,1,
8524,900,GET,"1""  )   as wehx where 5744  =  5744",http://localhost:18080/?payload=1%22++%29+++as+wehx+where+5744++%3D++5744,403,True,blocked,True,73,5.004,1,
8525,900,POST,"1""  )   as wehx where 5744  =  5744",http://localhost:18080/,403,True,blocked,True,23,5.704,1,
8526,4101,GET,"1""   )    )     )   ",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++,200,False,bypass,True,60,5.337,1,
8527,4101,POST,"1""   )    )     )   ",http://localhost:18080/,200,False,bypass,True,23,11.234,1,
8528,6069,GET,1   )    )    as beld where 1679  =  1679 or sleep  (  5  )  #,http://localhost:18080/?payload=1+++%29++++%29++++as+beld+where+1679++%3D++1679+or+sleep++%28++5++%29++%23,403,True,blocked,True,106,5.448,1,
8529,6069,POST,1   )    )    as beld where 1679  =  1679 or sleep  (  5  )  #,http://localhost:18080/,403,True,blocked,True,23,5.449,1,
8530,6488,GET,"1""  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  ""zxks""  =  ""zxks",http://localhost:18080/?payload=1%22++%29+++and+elt++%28++1210++%3D++1210%2Csleep++%28++5+++%29++++%29++++and+++%28++%22zxks%22++%3D++%22zxks,403,True,blocked,True,141,6.041,1,
8531,6488,POST,"1""  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  ""zxks""  =  ""zxks",http://localhost:18080/,403,True,blocked,True,23,5.623,1,
8532,5093,GET,select   (  case when   (  2132  =  8969  )   then 1 else 2132*  (  select 2132 from master..sysdatabases  )   end  )  --,http://localhost:18080/?payload=select+++%28++case+when+++%28++2132++%3D++8969++%29+++then+1+else+2132%2A++%28++select+2132+from+master..sysdatabases++%29+++end++%29++--,403,True,blocked,True,169,6.313,1,
8533,5093,POST,select   (  case when   (  2132  =  8969  )   then 1 else 2132*  (  select 2132 from master..sysdatabases  )   end  )  --,http://localhost:18080/,403,True,blocked,True,23,5.224,1,
8534,1015,GET,"1""   )    )     )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++and+elt++%28++3114++%3D++3114%2Csleep++%28++5+++%29++++%29+++%23,403,True,blocked,True,124,4.949,1,
8535,1015,POST,"1""   )    )     )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",http://localhost:18080/,403,True,blocked,True,23,5.473,1,
8536,683,GET,"1""  )   as fkco where 8877  =  8877 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",http://localhost:18080/?payload=1%22++%29+++as+fkco+where+8877++%3D++8877+or+++%28++select+9173+from++%28++select+count++%28++%2A++%29++%2Cconcat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++9173++%3D++9173%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2Cfloor++%28++rand++%28++0++%29++%2A2+++%29++++%29+++x+from+information_schema.character_sets+group+by+x++%29++a++%29++--,403,True,blocked,True,377,5.007,1,
8537,683,POST,"1""  )   as fkco where 8877  =  8877 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",http://localhost:18080/,403,True,blocked,True,23,9.896,1,
8538,514,GET,"-4711' in boolean mode  )   union all select 8007,8007,8007,8007,8007,8007--",http://localhost:18080/?payload=-4711%27+in+boolean+mode++%29+++union+all+select+8007%2C8007%2C8007%2C8007%2C8007%2C8007--,403,True,blocked,True,122,5.351,1,
8539,514,POST,"-4711' in boolean mode  )   union all select 8007,8007,8007,8007,8007,8007--",http://localhost:18080/,403,True,blocked,True,23,5.383,1,
8540,2715,GET,"1 where 8333  =  8333 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://localhost:18080/?payload=1+where+8333++%3D++8333+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,489,9.606,1,
8541,2715,POST,"1 where 8333  =  8333 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://localhost:18080/,403,True,blocked,True,23,6.846,1,
8542,790,GET,"1'   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'swua' like 'swua",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++or+extractvalue++%28++1297%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++elt++%28++1297++%3D++1297%2C1+++%29++++%29+++++%29++%2C0x717a767a71+++%29++++%29++++and++++%28++++%28+++++%28++%27swua%27+like+%27swua,403,True,blocked,True,279,5.169,1,
8543,790,POST,"1'   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'swua' like 'swua",http://localhost:18080/,403,True,blocked,True,23,5.125,1,
8544,2787,GET,1 and user_name  (    )     =   'dbo',http://localhost:18080/?payload=1+and+user_name++%28++++%29+++++%3D+++%27dbo%27,403,True,blocked,True,79,5.227,1,
8545,2787,POST,1 and user_name  (    )     =   'dbo',http://localhost:18080/,403,True,blocked,True,23,5.955,1,
8546,1729,GET,"-3719"" union all select 6609,6609,6609,6609#",http://localhost:18080/?payload=-3719%22+union+all+select+6609%2C6609%2C6609%2C6609%23,403,True,blocked,True,86,6.319,1,
8547,1729,POST,"-3719"" union all select 6609,6609,6609,6609#",http://localhost:18080/,403,True,blocked,True,23,5.911,1,
8548,5498,GET,-1280'   )    )    or 8571  =  8571--,http://localhost:18080/?payload=-1280%27+++%29++++%29++++or+8571++%3D++8571--,403,True,blocked,True,77,5.289,1,
8549,5498,POST,-1280'   )    )    or 8571  =  8571--,http://localhost:18080/,403,True,blocked,True,23,5.613,1,
8550,2034,GET,"1'+  (  select dgnt where 4701  =  4701 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",http://localhost:18080/?payload=1%27%2B++%28++select+dgnt+where+4701++%3D++4701+or+7427++%3D++dbms_pipe.receive_message++%28++chr++%28++116++%29++%7C%7Cchr++%28++87++%29++%7C%7Cchr++%28++90++%29++%7C%7Cchr++%28++109++%29++%2C5++%29++--,403,True,blocked,True,235,5.362,1,
8551,2034,POST,"1'+  (  select dgnt where 4701  =  4701 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",http://localhost:18080/,403,True,blocked,True,23,5.672,1,
8552,1996,GET,"1'||  (  select 'fzcu' where 9252  =  9252 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1   )    )   ||'",http://localhost:18080/?payload=1%27%7C%7C++%28++select+%27fzcu%27+where+9252++%3D++9252+procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1+++%29++++%29+++%7C%7C%27,403,True,blocked,True,328,5.222,1,
8553,1996,POST,"1'||  (  select 'fzcu' where 9252  =  9252 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1   )    )   ||'",http://localhost:18080/,403,True,blocked,True,23,5.428,1,
8554,6154,GET,1'   )    )    as pdrg where 5960  =  5960 and 9198  =  9198--,http://localhost:18080/?payload=1%27+++%29++++%29++++as+pdrg+where+5960++%3D++5960+and+9198++%3D++9198--,403,True,blocked,True,104,4.861,1,
8555,6154,POST,1'   )    )    as pdrg where 5960  =  5960 and 9198  =  9198--,http://localhost:18080/,403,True,blocked,True,23,5.608,1,
8556,3768,GET,"1'   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  'mbxh' like 'mbxh",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+elt++%28++1210++%3D++1210%2Csleep++%28++5+++%29++++%29++++and++++%28++++%28+++++%28++%27mbxh%27+like+%27mbxh,403,True,blocked,True,172,5.413,1,
8557,3768,POST,"1'   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  'mbxh' like 'mbxh",http://localhost:18080/,403,True,blocked,True,23,5.274,1,
8558,5844,GET,"1'+  (  select ijck where 9961  =  9961 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   +'",http://localhost:18080/?payload=1%27%2B++%28++select+ijck+where+9961++%3D++9961+or+++%28++select+2%2A++%28++if+++%28++++%28+++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++8113++%3D++8113%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++s++%29++%2C+8446744073709551610%2C+8446744073709551610+++%29++++%29++++++%29++++%29+++%2B%27,403,True,blocked,True,387,5.307,1,
8559,5844,POST,"1'+  (  select ijck where 9961  =  9961 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   +'",http://localhost:18080/,403,True,blocked,True,23,6.253,1,
8560,1431,GET,"1'   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  'fbsi' like 'fbsi",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++or+exp++%28++~++%28++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++6270++%3D++6270%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++x+++%29++++%29++++and++++%28++++%28+++++%28++%27fbsi%27+like+%27fbsi,403,True,blocked,True,318,5.482,1,
8561,1431,POST,"1'   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  'fbsi' like 'fbsi",http://localhost:18080/,403,True,blocked,True,23,6.779,1,
8562,5155,GET,"1'  )   where 3255  =  3255 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",http://localhost:18080/?payload=1%27++%29+++where+3255++%3D++3255+or+char++%28++119++%29++%7C%7Cchar++%28++100++%29++%7C%7Cchar++%28++99++%29++%7C%7Cchar++%28++121++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++1441++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29++--,403,True,blocked,True,294,5.87,1,
8563,5155,POST,"1'  )   where 3255  =  3255 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",http://localhost:18080/,403,True,blocked,True,23,6.899,1,
8564,2963,GET,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   '%'  =  '",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29+++and++++%28++++%28+++%27%25%27++%3D++%27,403,True,blocked,True,147,6.344,1,
