probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
8074,164,GET,"1 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/?payload=1+or+7417++%3D++++%28++select+count++%28++%2A++%29+++from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3++%29++--,403,True,blocked,True,171,6.865,1,,942100|949110,178457061387.737167,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180333-178457061387.737167
8075,164,POST,"1 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/,403,True,blocked,True,23,6.342,1,,942100|949110,178457061361.496416,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180333-178457061361.496416
8076,2504,GET,"select count  (  *  )   from generate_series  (  1,5000000  )  #",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29++%23,403,True,blocked,True,110,5.563,1,,942100|949110,178457061326.761741,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180333-178457061326.761741
8077,2504,POST,"select count  (  *  )   from generate_series  (  1,5000000  )  #",http://localhost:18080/,403,True,blocked,True,23,6.159,1,,942100|949110,178457061328.642212,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180333-178457061328.642212
8078,2834,GET,"1""   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   ""utlk"" like ""utlk",http://localhost:18080/?payload=1%22+++%29++++%29++++and+elt++%28++1210++%3D++1210%2Csleep++%28++5+++%29++++%29++++and++++%28++++%28+++%22utlk%22+like+%22utlk,403,True,blocked,True,158,5.889,1,,942100|942160|949110,178457061314.231674,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180333-178457061314.231674
8079,2834,POST,"1""   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   ""utlk"" like ""utlk",http://localhost:18080/,403,True,blocked,True,23,7.348,1,,942100|942160|949110,178457061389.856861,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180333-178457061389.856861
8080,2188,GET," end and ""%""  =  """,http://localhost:18080/?payload=+end+and+%22%25%22++%3D++%22,403,True,blocked,True,60,2057.767,1,,942100|949110,17845706152.227782,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-17845706152.227782
8081,2188,POST," end and ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,5.847,1,,942100|949110,178457061328.078238,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180333-178457061328.078238
8082,5239,GET,"-9408%""   )    )    union all select 1841,1841,1841,1841,1841,1841--",http://localhost:18080/?payload=-9408%25%22+++%29++++%29++++union+all+select+1841%2C1841%2C1841%2C1841%2C1841%2C1841--,403,True,blocked,True,118,17.271,1,,942100|942190|942360|949110,178457061538.942385,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180335-178457061538.942385
8083,5239,POST,"-9408%""   )    )    union all select 1841,1841,1841,1841,1841,1841--",http://localhost:18080/,403,True,blocked,True,23,33.854,1,,942100|942190|942360|949110,178457061537.959447,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180335-178457061537.959447
8084,5576,GET,1'||  (  select 'ussi' where 8958  =  8958,http://localhost:18080/?payload=1%27%7C%7C++%28++select+%27ussi%27+where+8958++%3D++8958,403,True,blocked,True,88,16.259,1,,942100|949110,17845706152.223756,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-17845706152.223756
8085,5576,POST,1'||  (  select 'ussi' where 8958  =  8958,http://localhost:18080/,403,True,blocked,True,23,26.736,1,,942100|949110,178457061568.090712,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061568.090712
8086,902,GET,or,http://localhost:18080/?payload=or,200,False,bypass,True,34,16.347,1,,,178457061572.054964,[],transactions/20260720/20260720-1803/20260720-180335-178457061572.054964
8087,902,POST,or,http://localhost:18080/,200,False,bypass,True,23,16.442,1,,,178457061511.112625,[],transactions/20260720/20260720-1803/20260720-180335-178457061511.112625
8088,4997,GET,"1%"" waitfor delay '0:0:5'--",http://localhost:18080/?payload=1%25%22+waitfor+delay+%270%3A0%3A5%27--,403,True,blocked,True,71,13.407,1,,942100|942240|942280|949110,178457061541.885335,"[""SQL Injection Attack Detected via libinjection"", ""Detects MySQL charset switch and MSSQL DoS attempts"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180335-178457061541.885335
8089,4997,POST,"1%"" waitfor delay '0:0:5'--",http://localhost:18080/,403,True,blocked,True,23,15.646,1,,942100|942240|942280|949110,178457061548.241585,"[""SQL Injection Attack Detected via libinjection"", ""Detects MySQL charset switch and MSSQL DoS attempts"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180335-178457061548.241585
8090,3164,GET,"1   )    )    as hrks where 7637  =  7637 or elt  (  6272  =  6272,sleep  (  5   )    )   --",http://localhost:18080/?payload=1+++%29++++%29++++as+hrks+where+7637++%3D++7637+or+elt++%28++6272++%3D++6272%2Csleep++%28++5+++%29++++%29+++--,403,True,blocked,True,142,16.935,1,,942100|942160|949110,178457061560.928845,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-178457061560.928845
8091,3164,POST,"1   )    )    as hrks where 7637  =  7637 or elt  (  6272  =  6272,sleep  (  5   )    )   --",http://localhost:18080/,403,True,blocked,True,23,13.398,1,,942100|942160|949110,178457061513.407248,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-178457061513.407248
8092,4959,GET,"1"" and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and ""wrbs"" like ""wrbs",http://localhost:18080/?payload=1%22+and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29+++and+%22wrbs%22+like+%22wrbs,403,True,blocked,True,292,13.581,1,,942100|949110,178457061555.650503,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061555.650503
8093,4959,POST,"1"" and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and ""wrbs"" like ""wrbs",http://localhost:18080/,403,True,blocked,True,23,17.285,1,,942100|949110,178457061563.770898,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061563.770898
8094,4937,GET,"1' in boolean mode  )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++and+9660++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29++--,403,True,blocked,True,198,12.849,1,,942100|949110,178457061520.911365,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061520.911365
8095,4937,POST,"1' in boolean mode  )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/,403,True,blocked,True,23,19.261,1,,942100|949110,178457061522.246123,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061522.246123
8096,6261,GET,"1'   )    )    or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",http://localhost:18080/?payload=1%27+++%29++++%29++++or+2367++%3D++++%28++select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4++%29++--,403,True,blocked,True,205,15.644,1,,942100|942290|949110,178457061542.681460,"[""SQL Injection Attack Detected via libinjection"", ""Finds basic MongoDB SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-178457061542.681460
8097,6261,POST,"1'   )    )    or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",http://localhost:18080/,403,True,blocked,True,23,15.705,1,,942100|942290|949110,178457061514.214061,"[""SQL Injection Attack Detected via libinjection"", ""Finds basic MongoDB SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-178457061514.214061
8098,6299,GET,"1',  (  select   (  case when   (  8382  =  8382  )   then 1 else 1/  (  select 0  )   end   )    )   ",http://localhost:18080/?payload=1%27%2C++%28++select+++%28++case+when+++%28++8382++%3D++8382++%29+++then+1+else+1%2F++%28++select+0++%29+++end+++%29++++%29+++,403,True,blocked,True,158,15.47,1,,942100|942230|949110,17845706159.339862,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-17845706159.339862
8099,6299,POST,"1',  (  select   (  case when   (  8382  =  8382  )   then 1 else 1/  (  select 0  )   end   )    )   ",http://localhost:18080/,403,True,blocked,True,23,11.589,1,,942100|942230|949110,17845706155.805311,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-17845706155.805311
8100,4129,GET,"1%""   )    )     )  ",http://localhost:18080/?payload=1%25%22+++%29++++%29+++++%29++,200,False,bypass,True,62,9.901,1,,,178457061518.632451,[],transactions/20260720/20260720-1803/20260720-180335-178457061518.632451
8101,4129,POST,"1%""   )    )     )  ",http://localhost:18080/,200,False,bypass,True,23,10.62,1,,,178457061587.089645,[],transactions/20260720/20260720-1803/20260720-180335-178457061587.089645
8102,5319,GET,"1""  )   as ubva where 6369  =  6369 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",http://localhost:18080/?payload=1%22++%29+++as+ubva+where+6369++%3D++6369+and+8514++%3D++++%28++select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3++%29++--,403,True,blocked,True,205,6.979,1,,942100|949110,178457061599.356440,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061599.356440
8103,5319,POST,"1""  )   as ubva where 6369  =  6369 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",http://localhost:18080/,403,True,blocked,True,23,14.92,1,,942100|949110,178457061514.563340,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061514.563340
8104,4127,GET,"-3788%""   )    )    ",http://localhost:18080/?payload=-3788%25%22+++%29++++%29++++,200,False,bypass,True,60,14.082,1,,,178457061571.639945,[],transactions/20260720/20260720-1803/20260720-180335-178457061571.639945
8105,4127,POST,"-3788%""   )    )    ",http://localhost:18080/,200,False,bypass,True,23,17.997,1,,,178457061597.373000,[],transactions/20260720/20260720-1803/20260720-180335-178457061597.373000
8106,3739,GET,1' or sleep  (  5  )   and 'udqz'  =  'udqz,http://localhost:18080/?payload=1%27+or+sleep++%28++5++%29+++and+%27udqz%27++%3D++%27udqz,403,True,blocked,True,89,12.353,1,,942100|942160|949110,178457061589.146491,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-178457061589.146491
8107,3739,POST,1' or sleep  (  5  )   and 'udqz'  =  'udqz,http://localhost:18080/,403,True,blocked,True,23,11.169,1,,942100|942160|949110,17845706153.871120,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180335-17845706153.871120
8108,825,GET,"1""   )    )    or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (   ""lano""  =  ""lano",http://localhost:18080/?payload=1%22+++%29++++%29++++or+5286++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29+++and++++%28++++%28+++%22lano%22++%3D++%22lano,403,True,blocked,True,233,10.503,1,,942100|949110,178457061555.358897,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061555.358897
8109,825,POST,"1""   )    )    or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (   ""lano""  =  ""lano",http://localhost:18080/,403,True,blocked,True,23,9.628,1,,942100|949110,178457061533.661990,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-178457061533.661990
8110,2905,GET,"1'   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+8635++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,168,11.593,1,,942100|949110,17845706156.123277,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180335-17845706156.123277
